0,A_min,A_avg,A_max,te_min,te_avg,te_max,t_min,t_avg,t_max,tipe
441890049823883264.jpg,0.971176471,0.971176471,0.971176471,0,0.331736743,1.331361651,0.005828993,0.333370514,1.35613421,non-haze
443965883438735360.jpg,0.99713467,0.99713467,0.99713467,0,0.637090385,2.072028399,0.0205639,0.638186396,1.938791987,non-haze
444448508389511168.jpg,0.500922722,0.531987697,0.547520185,0,0.579087615,1.299529552,0.180611034,0.580459138,1.678176028,non-haze
442875019270447104.jpg,0.921633987,0.93204793,0.945065359,0,0.315463781,1.740124702,-0.000219768,0.313317703,1.314906884,non-haze
444019024481882112.jpg,0,0,0,0,0.912170708,1.386903524,0.070000171,0.912226137,1.250092154,non-haze
444070056779997185.jpg,0.531987697,0.546225811,0.563052672,0,0.97326678,1.665711164,0.308259194,0.972795671,1.280955497,non-haze
444365280358051840.jpg,0.954204793,0.954204793,0.954204793,0,0.489415437,2.009102345,-0.066607667,0.488768837,1.475564738,non-haze
444473705121329152.jpg,0,0,0,0.002268136,0.98324126,1.746994734,0.450366638,0.983685587,1.395165751,non-haze
447032390628560897.jpg,0.031064975,0.053069332,0.085428681,0,0.975786805,1.872496843,0.168593496,0.975628691,1.812449429,non-haze
444110664072581120.jpg,0.548481973,0.639247312,0.793548387,0,0.482502848,1.312757134,0.045710721,0.482230695,1.193141059,non-haze
444047731372204032.jpg,0.761873638,0.772292423,0.785315904,0,0.73127234,1.236986637,-0.008555094,0.730951251,1.072598226,non-haze
439591985301561344.jpg,0.726359833,0.738075314,0.753695955,0,0.595195591,1.594162226,0.021257501,0.594797528,1.539722014,non-haze
439987399867633664.jpg,0.324812092,0.352205882,0.371772876,0,0.902966321,1.722495317,0.278939658,0.902951019,1.703257482,non-haze
445755503243984896.jpg,0.673104575,0.830944989,0.970522876,0.155561805,1.077960968,2.153092623,0.227546228,1.077679299,2.187060525,non-haze
449217728675446785.jpg,0.093262032,0.230564468,0.353618538,0.042297781,0.774833083,1.3908571,0.158589749,0.774654099,1.35805126,non-haze
442683160229208064.jpg,0.811648224,0.911803533,0.987245195,0,0.835377932,1.802458763,0.13589934,0.835254755,1.254532366,non-haze
444400113830465536.jpg,0,0,0,0.00339812,1.082014203,1.985665083,0.35458242,1.081935783,1.572766537,non-haze
450142077284667393.jpg,0.394788274,0.409120521,0.422149837,0,1.011865258,2.053023338,0.150736785,1.011934186,1.405667527,non-haze
443175734559789056.jpg,0.441496006,0.679825708,0.980668119,0.120845735,0.875549138,1.331517458,0.263508586,0.874708966,1.17239894,non-haze
1121503512539241151_1677049165.jpg,0.62591687,0.638956805,0.649388753,0.148150563,0.512208581,1.164925694,0.242034338,0.512081243,1.103841953,non-haze
444444757645737984.jpg,0.605591866,0.625127088,0.656383442,0.254092693,0.558656752,1.746949673,0.316883078,0.557726205,1.303222875,non-haze
444283425646579712.jpg,0.831138426,0.840243228,0.854550776,0,0.769628584,1.554533482,0.000308492,0.768336522,1.326917218,non-haze
444458320019996672.jpg,0.824303406,0.829463364,0.835913313,0,1.009120703,1.901022911,0.397762412,1.013702981,1.21960704,non-haze
444310663385456640.jpg,0.651643742,0.792117842,0.889669301,0.139050305,0.941562116,1.301174402,0.354829169,0.941131648,1.131251552,non-haze
443014896590921728.jpg,0.078213508,0.294604212,0.727385621,0,1.466894984,2.209949732,0.201222413,1.467474368,2.119590917,non-haze
444069941021396992.jpg,0.316839677,0.520338331,0.784371396,0,1.001809597,1.62911582,0.177100025,1.000721645,1.469976096,non-haze
444041903135141888.jpg,0.121059972,0.177033938,0.206973501,0.516560912,0.887376845,1.40559721,0.584965853,0.886968768,1.168964024,non-haze
444067869488214016.jpg,0.609498911,0.677221012,0.714989107,0,0.879562199,1.558322549,0.015036257,0.878907874,1.527696758,non-haze
441508522027524096.jpg,0.44540305,0.470147664,0.519636892,0.174921751,0.749278784,1.221759915,0.342801683,0.749236835,1.083187655,non-haze
1107222667801686782_38131307.jpg,0.168215159,0.177343113,0.183863081,0.060661256,0.751772285,1.45216918,0.301659326,0.751700793,1.085028138,non-haze
444828835427520512.jpg,0,0.011721133,0.019535221,0.726930261,1.139611959,1.412084699,1.091588371,1.139741913,1.406843583,non-haze
442918227086045184.jpg,0.523778502,0.590228013,0.65276873,0.098015279,0.412138462,0.956758738,0.167206122,0.412121245,0.908026742,non-haze
443737396199190528.jpg,0.901532977,0.920962567,0.955935829,0,0.769924641,1.259414911,0.004305154,0.769268071,1.199636868,non-haze
444442943919640576.jpg,0.989302388,0.989302388,0.989302388,0,0.569660664,1.662235975,-1.12E-06,0.569646826,1.306480194,non-haze
441802980564561921.jpg,0.419679144,0.419679144,0.419679144,0,0.635613441,1.217507362,0.084510217,0.636040396,1.140474786,non-haze
442872844423139328.jpg,0.36335512,0.44540305,0.50010167,0,0.751777589,1.372286797,-0.035758647,0.752086628,1.226694615,non-haze
441913275245002753.jpg,0.331395349,0.369083447,0.413269494,0.07512188,0.940566242,1.531173468,0.52436164,0.940697853,1.370427216,non-haze
1101443746358127357_467014121.jpg,0.997555012,0.997555012,0.997555012,0,0.75612998,1.445684433,0.000640862,0.756161478,1.248789225,non-haze
444877803784126464.jpg,0,0,0,0,1.072993517,1.966269016,0.366337135,1.07351008,1.782777617,non-haze
447019345403600897.jpg,0.55480029,0.609498911,0.664197531,0.06787017,0.901061296,1.397558689,0.209890708,0.900969274,1.314002351,non-haze
442820083065163776.jpg,0,0.003907044,0.007814089,0,0.856672466,1.507952094,0.01043796,0.856836495,1.165406192,non-haze
444437833898422272.jpg,0.535265069,0.545683854,0.558707335,0.242082715,0.939296961,1.366735339,0.299482631,0.938908177,1.254105763,non-haze
442848143483228160.jpg,0.143675509,0.178623606,0.225221069,0,0.790894687,1.373135328,0.299156261,0.791088131,1.061744595,non-haze
440799115887144960.jpg,0.519636892,0.574335512,0.617312999,0,0.7056517,1.386429548,0.082436238,0.705127639,1.251895087,non-haze
442822694665351168.jpg,0.726666667,0.748686869,0.777183601,0,0.722701848,2.192215443,0.122102529,0.721686528,1.665723441,non-haze
439592346900905984.jpg,0.863480392,0.894737601,0.910366205,0,0.624354541,1.881338835,-0.078002893,0.623814524,1.957232636,non-haze
1102100021487778481_1955848757.jpg,0.982429835,0.982429835,0.982429835,0,0.616520762,1.652344227,0.041663829,0.617992446,1.330353053,non-haze
443399780006232064.jpg,0,0,0,0,0.941327512,1.52926445,0.081225718,0.941290746,1.508668928,non-haze
444044432149446656.jpg,0.955935829,0.965002971,0.979251337,0,0.561497808,1.423045635,0.014746936,0.563282708,1.489335747,non-haze
444464612159651840.jpg,0.746011497,0.746011497,0.746011497,0,0.386208147,1.341757178,-0.060842339,0.385758541,1.393747188,non-haze
444099760161439745.jpg,0,0.00647187,0.011649366,0,0.808031142,1.531967402,0.165505747,0.808522708,1.378150605,non-haze
444083129784209408.jpg,0.687142113,0.687142113,0.687142113,0.362499952,1.12326026,2.213135481,0.72075996,1.123014191,1.491512155,non-haze
444465415293374464.jpg,0.849207516,0.902690632,0.935302288,0,0.606220663,1.202694416,0.008897044,0.605958392,1.219618476,non-haze
1090518732025421624_545259662.jpg,0.89193154,0.906275469,0.915403423,0,0.545864344,1.173964977,-0.028019692,0.546139822,1.068832752,non-haze
444069286898700289.jpg,0.998435055,0.998435055,0.998435055,0,0.310010791,1.683843613,-0.000714236,0.310519739,1.398573786,non-haze
444319752962711552.jpg,0.859641698,0.881783985,0.918253632,0,0.417369753,1.541272283,0.006920682,0.41733044,1.325343442,non-haze
444350007475310592.jpg,0.997222222,0.997222222,0.997222222,0,0.520297825,1.845489979,-1.03E-09,0.520143308,1.226006297,non-haze
448848373194301440.jpg,0.101583152,0.141955943,0.164095861,0,0.877879083,1.390284657,0.123680607,0.877838359,1.240594797,non-haze
439591301005074433.jpg,0.738431373,0.784013556,0.843921569,0,0.748572588,1.869452715,-0.006717943,0.747979873,1.455654127,non-haze
444354660158017536.jpg,0,0,0,0,0.86319983,1.772646189,0.188844021,0.863913779,1.306394666,non-haze
441464984699027456.jpg,0.443237808,0.642824423,0.758169935,0,0.952740967,1.450009227,0.11855574,0.953195198,1.365874693,non-haze
444748679434354688.jpg,0,0.08700927,0.257131872,0,0.900489151,1.944229603,0.420680611,0.900409025,1.59272843,non-haze
444842057102655488.jpg,0,0.034948097,0.089311803,0.024133056,1.033264875,1.432820559,0.417997832,1.034016417,1.327628713,non-haze
442665486895939584.jpg,0.997222222,0.997222222,0.997222222,0,0.734778404,1.351908326,0.023822061,0.73617404,1.14882721,non-haze
442639663463821312.jpg,0.256286044,0.341714725,0.399961553,0,0.681889415,1.160812974,0.079191301,0.681612772,1.129772989,non-haze
445170030984962048.jpg,0.986163522,0.990076869,0.993990217,0,0.504229903,1.635224581,-0.007958356,0.504344381,1.334429404,non-haze
447998277640663040.jpg,0.964591503,0.973703704,0.980212418,0,0.306095421,1.841108084,0.001274209,0.303480474,1.390812124,non-haze
449014627184046080.jpg,0.148467683,0.201863955,0.230515614,0,0.767018318,1.777130127,0.277916,0.767184635,1.687760664,non-haze
444080054385909761.jpg,0.962026144,0.971151053,0.985490196,0,0.465857089,1.76796484,-7.19E-15,0.466252926,1.425466717,non-haze
444116203322093569.jpg,0.520235294,0.533176471,0.543529412,0.162176311,0.603528917,1.286468148,0.365996796,0.602908317,0.84203271,non-haze
444032927941160960.jpg,0,0.011737346,0.019562244,0.640131354,1.074308872,2.126756668,0.90045093,1.074120966,1.606525721,non-haze
446309801723584512.jpg,0.050791576,0.100280804,0.125025418,0,0.936818063,1.132405519,0.379242713,0.936877867,1.071364244,non-haze
440810160752062464.jpg,0.582149601,0.591266037,0.597777778,0.303917348,0.823658288,1.439937472,0.279761159,0.823116987,1.119673557,non-haze
444322362977026048.jpg,0.996763754,0.996763754,0.996763754,0,0.760540187,1.726433516,0.031496022,0.761734222,1.519384656,non-haze
450583924154957824.jpg,0.234640523,0.307639797,0.367603486,0,0.943035603,1.767174006,0.115733277,0.943886047,1.312596665,non-haze
444065402197254145.jpg,0.954861945,0.963918901,0.978151261,0,0.505207896,1.406824946,0.000166523,0.50681959,1.396665472,non-haze
444143883140608000.jpg,0.015532488,0.023298731,0.034948097,0,1.298722744,1.906446218,0.422820512,1.298953933,1.694936391,non-haze
444435118107545601.jpg,0.990196078,0.990196078,0.990196078,0,0.671094954,1.6212219,0.033190762,0.673672246,1.219283464,non-haze
444050356977152000.jpg,0.773594771,0.880387315,0.94550472,0,0.963409245,1.642515659,0.097991833,0.962919991,1.385588883,non-haze
444053725020041218.jpg,0.480553117,0.673295288,0.820456541,0,0.985364914,1.474364996,0.283327652,0.984804267,1.292269262,non-haze
449355133571182592.jpg,0.316470588,0.321679981,0.324284677,0,0.87540853,1.249953151,-0.000746,0.874515446,1.209588491,non-haze
444263987606069248.jpg,0.949411765,0.961132898,0.976761075,0,0.518345594,1.193760037,-0.045622472,0.518153188,1.034485365,non-haze
444037279061774337.jpg,0,0.002608491,0.007825473,0.615344942,1.079253912,2.173667431,0.936374692,1.079060519,1.703667007,non-haze
443917939457015808.jpg,0.257864924,0.28781893,0.343819898,0,0.904133677,1.515948653,0.178233161,0.903934681,1.315248959,non-haze
443919776809631744.jpg,0.687142113,0.687142113,0.687142113,0.362499952,1.12326026,2.213135481,0.72075996,1.123014191,1.491512155,non-haze
445000249329713152.jpg,0.930857648,0.930857648,0.930857648,0,0.974678159,1.4333601,-0.004839337,0.974092539,1.22690379,non-haze
449408609550471168.jpg,0.355700326,0.426058632,0.469055375,0,0.765376508,1.319737434,0.051582385,0.764936895,1.215470977,non-haze
444278634266636289.jpg,0.409974425,0.753572038,0.995652174,0,0.578009844,1.620818853,0.096525442,0.578063417,1.348302378,non-haze
444350990154625024.jpg,0.998435055,0.998435055,0.998435055,0,0.310010791,1.683843613,-0.000714236,0.310519739,1.398573786,non-haze
445556146804232192.jpg,0.987843137,0.991747656,0.995652174,0,0.568636954,1.463602066,0.031469975,0.568731009,1.367871024,non-haze
449832461262786560.jpg,0.015642702,0.018249818,0.023464052,0,0.740757823,1.503958225,0.00309801,0.740888123,1.328476677,non-haze
444462911520374784.jpg,0,0.431071264,0.664188352,0,1.011897802,1.989636421,0.111261861,1.012407728,1.749184525,non-haze
1098487281585245112_2040207833.jpg,0.551589242,0.558109209,0.563325183,0,0.472917199,1.557176709,-0.009932116,0.472466479,1.205354102,non-haze
439592626069585920.jpg,0.542817294,0.574058577,0.632635983,0,0.775571704,1.756800175,0.017991282,0.775121215,1.521691607,non-haze
442858603716702209.jpg,0.837790872,0.862585306,0.88868471,0,0.524569452,1.715642214,-0.09673666,0.524169716,1.400914017,non-haze
444446885357432832.jpg,0.784937238,0.831799163,0.886471409,0,0.641817451,1.627335787,0.121410858,0.641212816,1.363571109,non-haze
444423907286589440.jpg,0.936993464,0.936993464,0.936993464,0,0.651067972,2.167616129,0.000329879,0.650317976,1.958130457,non-haze
440524149560070144.jpg,0.28130719,0.303447107,0.33600581,0,0.66756469,0.990647912,0.037965226,0.667150811,0.903628201,non-haze
444150609667559424.jpg,0.987843137,0.991747656,0.995652174,0,0.568458557,1.467328072,0.031600711,0.568554642,1.367865637,non-haze
444282166210359296.jpg,0.316470588,0.328191721,0.33600581,0,0.834651887,1.519967437,0.008651584,0.834027978,1.305561197,non-haze
444097143083528192.jpg,0.267935409,0.418082789,0.531987697,0,0.797091126,1.587214947,0.034905947,0.798520357,1.378362384,non-haze
448655926094876672.jpg,0.699746397,0.733626111,0.758384363,0.023028493,0.710657656,1.550659776,0.106077509,0.710485407,1.4380859,non-haze
443611783584940032.jpg,0.687142113,0.687142113,0.687142113,0.362499952,1.12326026,2.213135481,0.72075996,1.123014191,1.491512155,non-haze
444090055343505408.jpg,0.390509145,0.64824518,0.909886307,0,0.690859318,1.428339481,0.121994995,0.690673698,1.396354491,non-haze
444071211144724480.jpg,0.601684822,0.679825708,0.785315904,0.282238066,0.754059553,1.287255764,0.316637862,0.753576406,1.196604609,non-haze
1106484994832665683_1478869930.jpg,0.121271394,0.133007335,0.140831296,0,0.624668717,1.252300859,-0.00966243,0.624676964,1.091332158,non-haze
445069689580818432.jpg,0.214887436,0.256562576,0.300842411,0,0.929288983,2.0594697,0.110196301,0.928714809,1.669984302,non-haze
1106573759246985645_522943033.jpg,0.238630807,0.243846781,0.250366748,0.600441337,0.951161861,1.430152416,0.8228812,0.951140968,1.090636055,non-haze
442675256726024192.jpg,0,0,0,0,1.076804161,1.963601589,0.160713041,1.076998346,1.613358536,non-haze
442926471888121856.jpg,0.637290553,0.695579323,0.738324421,0,0.923166156,1.502395749,0.209866843,0.922861986,1.231527311,non-haze
443948902790623232.jpg,0,0,0,0.629972816,1.077013612,2.219175339,0.881884874,1.076790281,1.789549289,non-haze
444466944536616960.jpg,0.997942387,0.997942387,0.997942387,0,0.844784915,1.832990646,-1.48E-10,0.845161418,1.40496958,non-haze
442673321952301056.jpg,0,0.029792038,0.085490196,0,1.058553576,1.736773252,0.102471046,1.059625225,1.587767417,non-haze
446069228286652416.jpg,0.453217139,0.518334544,0.55480029,0.177570283,0.694196999,1.340407848,0.211287604,0.693434828,1.553662308,non-haze
449959754710802432.jpg,0,0.079443234,0.148467683,0.040190041,1.032100797,1.570893049,0.140351714,1.032301784,1.467939713,non-haze
442967118129008640.jpg,0.023298731,0.069896194,0.147558631,0,1.131502986,2.033672094,0.189464424,1.132587451,1.809979768,non-haze
1105569287899005894_1527029943.jpg,0.997555012,0.997555012,0.997555012,0,0.337711781,1.02381134,-3.83E-15,0.337723712,0.988897121,non-haze
446404623713062913.jpg,0,0.312074303,0.481596147,0,1.19795835,1.58961916,0.856889357,1.19719128,1.499298096,non-haze
449817446384283648.jpg,0.968137255,0.968137255,0.968137255,0,0.834781289,1.851717234,0.070009288,0.836495235,1.541732068,non-haze
444096926045044737.jpg,0.457124183,0.543079158,0.613405955,0.232450664,0.94067198,1.727682829,0.470847383,0.940631902,1.469829306,non-haze
444116846938034177.jpg,0.327812678,0.582778095,0.854654483,0,1.061688662,1.765212536,0.065631757,1.061304988,1.474637873,non-haze
445508129824862208.jpg,0.907276688,0.947687001,0.969847495,0,0.312566131,1.409591317,-0.031131182,0.312180867,1.564721488,non-haze
448398445745692674.jpg,0.964591503,0.973703704,0.980212418,0,0.308638185,1.92627883,0.001274208,0.306020445,1.390809756,non-haze
444062336651776001.jpg,0.480553117,0.673295288,0.820456541,0,0.985364914,1.474364996,0.283327652,0.984804267,1.292269262,non-haze
1098821137217240937_1624175398.jpg,0.997555012,0.997555012,0.997555012,0,0.529888213,2.111140728,-0.002814245,0.53002636,1.444535658,non-haze
444069531657306112.jpg,0,0,0,0,0.606500566,1.898790836,0.15356894,0.606562271,1.436029761,non-haze
440053051915657216.jpg,0.996710526,0.996710526,0.996710526,0,0.828690231,1.353944302,0.00039702,0.827730138,1.238648033,non-haze
444183778819178496.jpg,0,0.018059856,0.027089783,0,0.752316058,2.131810665,0.072681214,0.755945776,1.758154773,non-haze
449355667803889665.jpg,0.957225853,0.979365771,0.992389252,0,0.751877546,1.275681496,-0.003707686,0.751060597,1.129301837,non-haze
448437699943231489.jpg,0.964591503,0.973703704,0.980212418,0,0.308638185,1.92627883,0.001274208,0.306020445,1.390809756,non-haze
440097070699929600.jpg,0,0.024509804,0.073529412,0,0.729295492,1.617494226,0.202440865,0.730818965,1.190609947,non-haze
441913973378527232.jpg,0.007826797,0.015653595,0.027393791,0.229188144,1.114276767,1.34357512,0.820439304,1.11435378,1.175352157,non-haze
444279736647184384.jpg,0.982142857,0.982142857,0.982142857,0,0.255534142,1.354795098,-0.014035285,0.255937935,1.37827323,non-haze
443951714844962817.jpg,0.558707335,0.606894214,0.648569354,0,0.758617699,1.344281673,0.08075699,0.758107237,1.09009608,non-haze
443978037139222529.jpg,0,0,0,0.163825393,0.956438184,1.412264705,0.477287591,0.956058458,1.28997063,non-haze
450145384392691712.jpg,0.453420195,0.496416938,0.523778502,0,0.978122652,2.366650343,0.240273798,0.978180906,1.463050884,non-haze
444283909799288835.jpg,0,0,0,0,0.805006921,1.434734821,0.18178005,0.804712313,1.158971679,non-haze
444833559539240960.jpg,0.934651416,0.954204793,0.989400871,0,0.476595908,1.786164045,7.09E-11,0.476881166,1.465495602,non-haze
444635508786749440.jpg,0.605591866,0.664197531,0.765780683,0,0.698828995,1.395983338,0.004778665,0.698267652,1.287946749,non-haze
442605652616024066.jpg,0.962026144,0.971151053,0.985490196,0,0.607406199,1.741145134,0.003939782,0.608332007,1.457189586,non-haze
443342190727544832.jpg,0.930740741,0.959419027,0.985490196,0,0.334878445,1.092508912,-0.011973628,0.334712859,1.020584096,non-haze
443694198907105281.jpg,0.485390235,0.507394592,0.528104575,0,0.808136225,1.331974506,-0.008327686,0.80800083,1.201358455,non-haze
444095174902169600.jpg,0.480553117,0.673295288,0.820456541,0,0.988908052,1.464374304,0.290206397,0.988354825,1.272901534,non-haze
1093289545833025928_1825055419.jpg,0.164303178,0.166911165,0.172127139,0,0.658156633,1.434728146,0.086334483,0.658281317,1.043511342,non-haze
444444816986742784.jpg,0.23871732,0.288287037,0.324812092,0,0.747904241,1.367673635,0.160506738,0.747845033,1.288502208,non-haze
444035511317831680.jpg,0.090028739,0.13569549,0.191800357,0.602507651,1.087315917,2.011370659,0.927132796,1.087247049,1.678576496,non-haze
444241711808528384.jpg,0.984117647,0.991928105,0.995833333,0,0.312341124,2.025864124,0.001249062,0.309855623,1.616362619,non-haze
449965655819698176.jpg,0.941568627,0.94669281,0.949254902,0,0.866809905,1.269850612,-0.042732642,0.865865154,1.240938439,non-haze
444450415153643520.jpg,0.944686185,0.960300833,0.991530128,0,0.650062203,1.599457741,0.190348416,0.650334143,1.415257467,non-haze
444084048424488960.jpg,0.962026144,0.971151053,0.985490196,0,0.465857089,1.76796484,-7.19E-15,0.466252926,1.425466717,non-haze
446161981364371456.jpg,0.08204793,0.13674655,0.171909949,0,0.758183181,1.299652219,-0.031165306,0.758192168,1.302122952,non-haze
444078265372667904.jpg,0.679844291,0.790546905,0.953344867,0,0.938712597,1.542293906,0.223583443,0.938796158,1.596968169,non-haze
443973774069608448.jpg,0.456540825,0.7023705,0.831138426,0.321683109,0.922085047,2.204012871,0.428766699,0.921334737,1.397531223,non-haze
443367688094502912.jpg,0.609650135,0.749442522,0.819338716,0,0.80210042,1.781044483,0.121660292,0.80271648,1.204949411,non-haze
444870294226731008.jpg,0.543322476,0.569381107,0.586319218,0,0.677724481,1.37176919,0.005974787,0.677658897,1.440974979,non-haze
444831884497805312.jpg,0,0.011721133,0.019535221,0.726930261,1.139611959,1.412084699,1.091588371,1.139741913,1.406843583,non-haze
443996657428873216.jpg,0,0.002608491,0.007825473,0.615344942,1.079253912,2.173667431,0.936374692,1.079060519,1.703667007,non-haze
442814406729015296.jpg,0.996453901,0.996453901,0.996453901,0,0.588910282,1.807734728,-0.027700284,0.589581916,1.453582642,non-haze
444735304537083904.jpg,0.902527233,0.914248366,0.922062455,0,0.738718688,1.199816108,-0.001482289,0.738360766,1.079668235,non-haze
444338756275822592.jpg,0.938562092,0.950294118,0.965936819,0,0.594052017,1.375269294,-0.001769356,0.593660378,1.26342709,non-haze
445110884197609472.jpg,0,0.003910615,0.007821229,0.606977999,1.100169301,1.929632664,0.807530725,1.100201824,1.53505985,non-haze
444132780100694016.jpg,0.116493656,0.129437396,0.143675509,0,0.823959172,1.969299793,0.240995098,0.824792376,1.445013039,non-haze
1104865363126761220_2143234972.jpg,0.978546713,0.978546713,0.978546713,0,0.510688245,1.695890427,-0.000732257,0.510447266,1.158351495,non-haze
445435942078128128.jpg,0.031064975,0.411610919,0.784390619,0,1.037014127,1.687213421,0.560670943,1.036977463,1.480898637,non-haze
444691465919135744.jpg,0.066481481,0.099070443,0.121230937,0,0.829564512,1.331933379,0.197434085,0.829390374,1.047351208,non-haze
449818155628498945.jpg,0.538530593,0.632805733,0.709000709,0.126232386,0.82483083,1.575191379,0.412332173,0.826352895,1.229804727,non-haze
443363178127179777.jpg,0.609650135,0.749442522,0.819338716,0,0.80210042,1.781044483,0.121660292,0.80271648,1.204949411,non-haze
445057832841277441.jpg,0.930857648,0.930857648,0.930857648,0,0.974678159,1.4333601,-0.004839337,0.974092539,1.22690379,non-haze
445753885886406656.jpg,0.383061889,0.411726384,0.441693811,0,0.678088427,1.802646637,-0.142085878,0.67826635,1.310721848,non-haze
442699493729792000.jpg,0.484942251,0.526657713,0.563158743,0,0.326960474,1.318925738,-0.008132229,0.326828091,1.202154026,non-haze
444123876113403904.jpg,0.997752809,0.997752809,0.997752809,0,0.756506026,1.933487415,0.010549078,0.757463768,1.612929925,non-haze
442639152371097600.jpg,0,0.00651174,0.015628177,0,0.946503282,2.086081505,0.423000041,0.94663964,1.593580225,non-haze
444071516125151232.jpg,0.954861945,0.963918901,0.978151261,0,0.505207896,1.406824946,0.000166523,0.50681959,1.396665472,non-haze
449361321327218688.jpg,0.276884532,0.35228032,0.409477124,0.150186718,0.927844465,1.243530154,0.11514463,0.927848557,1.25418779,non-haze
444321930225537024.jpg,0.929185185,0.952610022,0.976034858,0,0.514792025,2.041656494,0.010066471,0.515300509,1.633291133,non-haze
444115961285582850.jpg,0.997752809,0.997752809,0.997752809,0,0.756506026,1.933487415,0.010549078,0.757463768,1.612929925,non-haze
444084689150545920.jpg,0.261771968,0.286516582,0.320377633,0,0.691986144,1.720430613,-0.021823342,0.691412082,1.288595787,non-haze
447259446125686784.jpg,0.601684822,0.772292423,0.957225853,0,0.851294816,1.367743492,0.01818183,0.851370939,1.155075183,non-haze
444049419134980096.jpg,0,0,0,0.047100931,1.014665246,1.604951978,0.328704636,1.014724436,1.183901001,non-haze
1101233810139998528_1339110729.jpg,0.89193154,0.911491443,0.942787286,0,0.543925405,1.465586424,0.073904942,0.544143809,1.008664415,non-haze
442461418814599168.jpg,0.86345679,0.868666183,0.875177923,0,0.681140184,1.58820653,-0.006147365,0.680309709,1.356901019,non-haze
444377685167333377.jpg,0.436553773,0.462539117,0.510612002,0,0.696611822,1.536371827,0.295986955,0.69667016,1.069485905,non-haze
442691661408120832.jpg,0.178623606,0.236870434,0.279584775,0,1.082419395,2.084445238,0.37053515,1.083162104,1.598364077,non-haze
444334255183646721.jpg,0.997222222,0.997222222,0.997222222,0,0.520297825,1.845489979,-1.03E-09,0.520143308,1.226006297,non-haze
444666774127009792.jpg,0,0.002599855,0.007799564,0.196425021,1.087437868,1.767512798,0.452588526,1.087462757,1.446103103,non-haze
448129224553930752.jpg,0.631951872,0.712076649,0.814171123,0.188372314,0.925458014,1.466199875,0.47757635,0.92590997,1.394126743,non-haze
442699166150438913.jpg,0.226638655,0.253991597,0.277436975,0,0.339738816,1.622745872,-0.025833047,0.339584904,1.523581309,non-haze
442868093421756416.jpg,0.13600713,0.180047534,0.256470588,0,1.032176971,2.001095772,0.148307637,1.033312839,1.595809681,non-haze
449061061417635841.jpg,0,0,0,0,0.941101193,1.450795889,0.087311045,0.939983944,1.227420507,non-haze
444324282160525312.jpg,0.962026144,0.971151053,0.985490196,0,0.465857089,1.76796484,-7.19E-15,0.466252926,1.425466717,non-haze
444153371092480000.jpg,0.997435897,0.997435897,0.997435897,0,0.752846062,1.812893867,0.015901276,0.753850286,1.566529404,non-haze
442848671634190336.jpg,0,0.00651174,0.015628177,0,0.946503282,2.086081505,0.423000041,0.94663964,1.593580225,non-haze
444455725213814786.jpg,0.234640523,0.307639797,0.367603486,0,0.943035603,1.767174006,0.115733277,0.943886047,1.312596665,non-haze
1119192693279509176_2257212257.jpg,0.758924205,0.769356153,0.782396088,0,0.398550957,1.027421355,-0.015361031,0.398175365,0.928697936,non-haze
444134175910555648.jpg,0.546114742,0.703447799,0.994708995,0,0.710241795,1.776750565,0.036953401,0.709294796,1.196177995,non-haze
442989947490811904.jpg,0.837029894,0.871745419,0.894889103,0,0.908964753,1.430760503,0.300948943,0.907417928,1.269191801,non-haze
444388148618211328.jpg,0,0.002599855,0.007799564,0,1.081872582,1.980951071,0.355372466,1.08177675,1.59926689,non-haze
443789971418136576.jpg,0.109518717,0.136898396,0.152543927,0,0.680210769,1.554670215,0.022443448,0.680285636,1.366786431,non-haze
440004452183846913.jpg,0.734524328,0.826991043,0.882992012,0,0.819777846,1.212620854,-0.019298608,0.819493252,1.119296867,non-haze
447562706913345537.jpg,0,0,0,0.582931817,1.085417151,1.624495626,0.969348648,1.085421627,1.137861696,non-haze
440061826890334208.jpg,0.144560639,0.169305253,0.207073348,0,0.922700465,1.794795036,0.163632705,0.92305072,1.437741326,non-haze
442894005664092160.jpg,0,0,0,0,1.00652194,1.982290268,0.27338694,1.006638414,1.637920865,non-haze
444063381868118016.jpg,0.997222222,0.997222222,0.997222222,0,0.463867962,1.776971102,-3.27E-11,0.464340811,1.510697655,non-haze
444098024537460736.jpg,0.097857325,0.125257376,0.176143185,0.613759339,1.089152575,1.97111702,0.947226979,1.089162485,1.70441993,non-haze
444423785014231040.jpg,0.234640523,0.307639797,0.367603486,0,0.943035603,1.767174006,0.115733277,0.943886047,1.312596665,non-haze
439591906733879296.jpg,0.613110181,0.637842864,0.652161785,0,0.63338846,1.596682787,0.011778817,0.632572559,1.228202873,non-haze
445205983099232257.jpg,0.275469337,0.307801418,0.341426783,0,0.94473964,1.526252508,0.23750115,0.944054085,1.161330475,non-haze
444972236844175360.jpg,0.234640523,0.307639797,0.367603486,0,0.943035603,1.767174006,0.115733277,0.943886047,1.312596665,non-haze
444101279241891840.jpg,0.680130293,0.691856678,0.711400651,0.066058397,0.680677772,1.260906219,0.144001434,0.680212345,1.295279734,non-haze
439592551322898432.jpg,0.445188285,0.481636448,0.49986053,0.042083174,0.604054689,1.625970364,0.194822891,0.603836506,1.143409349,non-haze
